oid,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
5671,Ayal Waeil,Haining,1981,Wichita,Goalkeeper,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
5672,Magne Chihping,Jungst,1990,Durban,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
5673,Behcet Liu,Tomii,1991,Myrtle,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
5674,Kristian Britta,Vieri,1978,Prague,Defender,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5675,Judy Brant,Prenel,1978,Worcester,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5676,Jialin Sartaj,Vinay,1995,Santiago,Midfield,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
5677,Ernest Chiemi,Broch,1989,Birmingham,Midfield,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
5678,Yuka Prakash,Hopewell,1991,Tallahassee,Forward,Boavista F.C.,Hamburg,Estadio da Luz,2015,Duckyoung Padhye
5679,Daisy Ryotaro,Felciano,1976,Milan,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
5680,Fortune Orestes,Waack,1989,Cape,Forward,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
5681,Vijay Ravindranath,Codenie,1985,Montreal,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
5682,Gina Kenta,Besancenot,1976,Mobile,Forward,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
5683,Chengdian Brijesh,Kavasseri,1979,Ontario,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
5684,Odysseas Iara,Batz,1980,Athens,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
5685,Takenobu Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5686,Jami Waqar,Longobardi,1988,Aguascalientes,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
5687,Huajun Haijo,Zajak,1982,Conakry,Forward,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5688,Dongwook Valentyn,Schupeta,1975,Fayetteville-*,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
5689,Pierangela Sudha,Tulley,1986,Greensboro,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
5690,Renganathan Sihai,Godo,1989,Baton,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
5691,Magne Chihping,Jungst,1990,Durban,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
5692,Yerucham Yunming,Berrebi,1990,Dallas,Defender,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
5693,Lundy Bharathi,Remp,1979,Elko,Forward,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
5694,Cherri Toshiaki,Musselman,1984,Valdosta,Goalkeeper,The New Saints F.C.,London,Santiago Bernabeu Stadium,2012,Mayan Tautenhahn
5695,Steinar Sathis,Brugnano,1987,Tokyo,Goalkeeper,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
5696,Zhili Vinay,Molzberger,1981,Florence,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5697,Fuyau Boo,Grillner,1987,Pocatello,Midfield,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
5698,Catuscia Ivo,Miles,1984,Guaymas,Defender,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
5699,Martii Mischa,Matyska,1978,Pasco,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
5700,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
5701,Pitro Melek,Poulin,1975,Buffalo,Midfield,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
5702,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5703,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
5704,Yuka Prakash,Hopewell,1991,Tallahassee,Forward,Boavista F.C.,Hamburg,Estadio da Luz,2015,Duckyoung Padhye
5705,Yookun Apostol,Benn,1984,Los,Defender,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
5706,Munir Sajal,Bottreau,1982,Charleston,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
5707,Ayal Waeil,Haining,1981,Wichita,Defender,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
5708,Lundy Bharathi,Remp,1979,Elko,Forward,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
5709,Yadran Mechthild,Rayne,1983,South,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
5710,Zicheng Yike,Clark,1983,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5711,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5712,Behcet Liu,Tomii,1991,Myrtle,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
5713,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
5714,Matthey Toshihisa,Bowhill,1983,Colorado,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
5715,Abdalla Susannne,Hoare,1982,Gulfport,Defender,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
5716,Hideaki Sava,Burtschick,1988,Guatemala,Defender,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
5717,Nili Reese,Kopanas,1975,Augusta,Midfield,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
5718,Yasubumi Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
5719,Vishwani Konrad,Dingle,1983,Casper,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
5720,Elfriede Zin,Macgregor,1984,Bucharest,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
5721,Yasusi Seongyeol,Clemm,1997,Des,Defender,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
5722,Chase Jed,Pascual,1984,Caracas,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
5723,Theordore Zhaoqian,Devroye,1991,Lexington,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
5724,Andres Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
5725,Geraud Pat,Sherratt,1976,Wilkes,Midfield,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5726,Gernod Sowmitri,Harloff,1991,Monterrey,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
5727,Klaus Nicu,Strevell,1979,Roanoke,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
5728,Judy Brant,Prenel,1978,Worcester,Goalkeeper,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
5729,Bhuwan Percy,Bouabdallah,1984,Guangzhou,Forward,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
5730,Kristian Britta,Vieri,1978,Prague,Defender,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5731,Shunge Wop,Latch,1982,Guatemala,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5732,Laird Capers,Aigrain,1990,Vail,Midfield,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
5733,Tatsuro Kamaljit,Specker,1994,Shreveport,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
5734,Yatsutaka Oivind,Lebib,1998,Prague,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
5735,Noriyuki Audrey,Cun,1993,San,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
5736,Cherri Toshiaki,Musselman,1984,Valdosta,Midfield,New York Red Bulls,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsuyuki Jayaprakash
5737,Toshiro Ryouichi,Nekvinda,1976,Great,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
5738,Jialin Sartaj,Vinay,1995,Santiago,Midfield,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
5739,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
5740,Ayal Waeil,Haining,1981,Wichita,Defender,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
5741,Jeroen Yiyun,Henriksson,1981,Tri,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5742,Silvio Rogelio,Keskin,1988,Pasco,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
5743,Saydean Eiichi,Alpuente,1983,Asheville,Forward,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
5744,Rahim Barton,Kawakami,1993,Billings,Midfield,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
5745,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
5746,Sangjin Martin,Sezan,1985,Lisbon,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
5747,Petko Maogang,Usha,1986,Nice,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
5748,Rastislav Stevo,Bellosta,1976,Cozumel,Forward,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
5749,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
5750,Petko Maogang,Usha,1986,Nice,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
5751,Yuka Prakash,Hopewell,1991,Tallahassee,Forward,Boavista F.C.,Hamburg,Estadio da Luz,2015,Duckyoung Padhye
5752,Gina Kenta,Besancenot,1976,Mobile,Forward,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
5753,Jinsei Ranjeev,Blix,1983,Cozumel,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
5754,Sahin Owen,Palomar,1984,Monroe,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
5755,Dagmar Marilde,Shackel,1985,Memphis,Goalkeeper,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
5756,Slawomir Wanli,Bertsekas,1996,Valdosta,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
5757,Guoren Igino,Hudelmaier,1979,Santiago,Defender,Seattle Sounders,Dortmund,Stadio San Paolo,2013,Nabih Rios
5758,Woei Dongmo,Ogawa,1988,Aguascalientes,Defender,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2011,Ryouji Dare
5759,Petko Maogang,Usha,1986,Nice,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
5760,Vishwani Konrad,Dingle,1983,Casper,Defender,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2014,Ahsan Kliger
5761,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
5762,Takenobu Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5763,Salim Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
5764,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5765,Gururaj Emilio,Mallorqui,1980,Santiago,Forward,Aik Solna,Mexico City,Vicente Calderon Stadium,2010,Shigetomo Abbas
5766,Nasreddine Ratko,Lesperance,1995,Buffalo,Goalkeeper,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
5767,Yadran Mechthild,Rayne,1983,South,Forward,Juventus,Salvador,BMO Field,2012,IlYoung Giese
5768,Guoren Igino,Hudelmaier,1979,Santiago,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
5769,Dongwook Valentyn,Schupeta,1975,Fayetteville-*,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
5770,Hichum Ashok,Leifker,1984,Monroe,Goalkeeper,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
5771,Magne Chihping,Jungst,1990,Durban,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
5772,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
5773,Eleftherios Maxwell,Bollman,1986,Brussels,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
5774,Mahmut Vyjayanti,Dedood,1984,Mobile,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
5775,Yerucham Yunming,Berrebi,1990,Dallas,Defender,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
5776,Lorrin Kazuki,Gabalda,1991,Veracruz,Forward,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
5777,Catherina Loan,Kolvik,1980,Killeen,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
5778,Boijdar Michal,Yntema,1982,Beaumont,Midfield,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
5779,Yookun Apostol,Benn,1984,Los,Defender,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
5780,Toshiro Ryouichi,Nekvinda,1976,Great,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
5781,Yoonjoon Eila,Yannakoudakis,1996,Shannon,Midfield,New York Red Bulls,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsuyuki Jayaprakash
5782,Roger Kazi,Kraetzl,1990,Macon,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
5783,Mehryar Judi,Favre,1995,Amarillo,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
5784,Martii Mischa,Matyska,1978,Pasco,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
5785,Hunter YaLing,Gubitoso,1982,Amsterdam,Defender,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
5786,Ayal Waeil,Haining,1981,Wichita,Goalkeeper,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
5787,Klaus Nicu,Strevell,1979,Roanoke,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
5788,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
5789,Christopher Stamos,Munster,1993,Berlin,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5790,Thodoros PeiZong,Balfanz,1983,Indianapolis,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Nabih Rios
5791,Vishwani Konrad,Dingle,1983,Casper,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
5792,Kazumiti Pin,Ziavras,1980,Orange,Defender,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
5793,Yookun Apostol,Benn,1984,Los,Midfield,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
5794,Mejar Congxiao,Farrag,1994,Sao,Midfield,FC Anzhi Makhachkala,Hamburg,King Power Stadium,2013,Robert Lally
5795,Ezio Roslyn,Grems,1987,Toronto,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
5796,Yooichi Hemant,Valette,1976,Amarillo,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
5797,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
5798,Maggie Zhiqiang,Dabipi,1980,La,Goalkeeper,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
5799,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
5800,Athushi Belli,Gull,1977,Key,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
5801,Drago Slava,Rael,1995,Dakar,Goalkeeper,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5802,Hing Seichi,Kehrer,1990,Conakry,Defender,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
5803,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5804,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
5805,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Royal Antwerp F.C.,Salvador,BMO Field,2011,Rashi Papadourakis
5806,Kamal Carolyn,Kontos,1981,Green,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
5807,Felipe Gaetano,Nurmeev,1994,Windhoek,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
5808,Christopher Stamos,Munster,1993,Berlin,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
5809,Wendie Benson,Brunk,1996,Ouagadougou,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
5810,Guisseppi Abdelmadjid,Newstead,1994,Istanbul,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
5811,Luitpold Avra,Guyton,1981,Des,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
5812,Jianlin Guanghui,Rudstrom,1979,Des,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
5813,Petko Maogang,Usha,1986,Nice,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
5814,Hunter YaLing,Gubitoso,1982,Amsterdam,Defender,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
5815,Sanjaya Raed,Zabele,1996,Twin,Goalkeeper,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
5816,Otthein Naftaly,Hogan,1976,Salvador,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
5817,Laird Capers,Aigrain,1990,Vail,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
5818,Pierre Bella,Strohmeir,1986,Jackson,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
5819,Leelanivas Domenico,Stolovitch,1975,Nassau,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
5820,Saydean Eiichi,Alpuente,1983,Asheville,Forward,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
5821,Horace Gunnvald,Danneberg,1993,Guatemala,Goalkeeper,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
5822,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
5823,Gina Kenta,Besancenot,1976,Mobile,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
5824,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
5825,Omer Ponnarasu,Savaria,1976,Vancouver,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
5826,Yoshitomi Thoshiaki,Vafaie,1987,Tampa,Forward,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
5827,Daisy Ryotaro,Felciano,1976,Milan,Goalkeeper,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
5828,Kazumiti Pin,Ziavras,1980,Orange,Defender,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
5829,Yadran Mechthild,Rayne,1983,South,Defender,New York Red Bulls,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsuyuki Jayaprakash
5830,Graham Kukhamay,McCain,1989,Barcelona,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
5831,Sahrah Kimon,Muluszynski,1991,Gainesville,Goalkeeper,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
5832,Yoonjoon Eila,Yannakoudakis,1996,Shannon,Midfield,New York Red Bulls,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsuyuki Jayaprakash
5833,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
5834,Daisy Ryotaro,Felciano,1976,Milan,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
5835,Guilang Prasant,Clasen,1982,Fairbanks,Forward,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
5836,Takenobu Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5837,Sanjaya Raed,Zabele,1996,Twin,Goalkeeper,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
5838,Vishwani Konrad,Dingle,1983,Casper,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
5839,Yannick Ronald,Schwartzel,1977,Beaumont,Forward,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
5840,Gururaj Emilio,Mallorqui,1980,Santiago,Forward,Aik Solna,Mexico City,Vicente Calderon Stadium,2010,Shigetomo Abbas
5841,Mehryar Judi,Favre,1995,Amarillo,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
5842,Martii Mischa,Matyska,1978,Pasco,Goalkeeper,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
5843,Yasusi Seongyeol,Clemm,1997,Des,Defender,FK Partizan,Orlando,White Hart Lane,2012,Ravindra Grnarov
5844,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
5845,Jim Jaak,Tchernykh,1990,Toulouse,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
5846,Caryl Moninder,Obermaier,1984,Warsaw,Forward,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
5847,Gongzhu Youngmok,Kubicar,1979,Warsaw,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Henryk Kochs
5848,Raymond Huaiyuan,Merico,1985,Detroit,Forward,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
5849,Yadran Mechthild,Rayne,1983,South,Defender,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
5850,Gongzhu Youngmok,Kubicar,1979,Warsaw,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Henryk Kochs
5851,Gina Kenta,Besancenot,1976,Mobile,Forward,Seattle Sounders,Dortmund,Stadio San Paolo,2011,Aiqun Levergood
5852,Yibei Yousong,Berthiaume,1989,Prague,Forward,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
5853,Roger Kazi,Kraetzl,1990,Macon,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
5854,Guoren Igino,Hudelmaier,1979,Santiago,Defender,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2011,Ryouji Dare
5855,Anya Itaru,Ghezal,1977,Orlando,Midfield,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
5856,Yili Junjie,Walrath,1988,Beaumont,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
5857,Laird Capers,Aigrain,1990,Vail,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
5858,Ernest Chiemi,Broch,1989,Birmingham,Midfield,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
5859,Lundy Bharathi,Remp,1979,Elko,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
5860,Noriyuki Audrey,Cun,1993,San,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
5861,Lorrin Kazuki,Gabalda,1991,Veracruz,Midfield,Delfino Pescara 1936,Orlando,King Power Stadium,2012,Robbert Flach
5862,Caryl Moninder,Obermaier,1984,Warsaw,Forward,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
5863,Jianlin Guanghui,Rudstrom,1979,Des,Defender,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
5864,Alfred Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia Monchengladbach,Cardiff,St James  Park,2012,Jeremy Cantu
5865,Velimir Solveig,Andraka,1988,Hartford,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
