_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
714,nicol kathrin,badache,1994,key,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
715,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
716,sanjaya raed,zabele,1996,twin,goalkeeper,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
717,errol cetin,fabrizio,1978,shreveport,midfield,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
718,zhili vinay,molzberger,1981,florence,goalkeeper,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
719,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
720,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
721,ayal waeil,haining,1981,wichita,defender,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
722,theordore zhaoqian,devroye,1991,lexington,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
723,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
724,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
725,ayal waeil,haining,1981,wichita,goalkeeper,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
726,yibei yousong,berthiaume,1989,prague,forward,the new saints f.c.,arlington,parc des princes,2014,robbert flach
727,yili junjie,walrath,1988,beaumont,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
728,guoren igino,hudelmaier,1979,santiago,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
729,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
730,elie mart,otillio,1982,zihuatenejo,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
731,ryoichi ilan,togni,1992,vienna,forward,west ham united f.c.,solna,balaidos,2014,aiqun levergood
732,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2013,atsuyuki jayaprakash
733,gururaj emilio,mallorqui,1980,santiago,forward,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
734,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
735,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
736,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
737,masum zhenbing,kwasny,1982,charleston,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
738,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
739,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
740,caryl moninder,obermaier,1984,warsaw,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
741,devina qutaibah,schloegel,1997,charleston,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
742,tatuo bongki,scofield,1992,birmingham,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
743,sahrah kimon,muluszynski,1991,gainesville,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
744,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
745,yuiko adele,gnutzmann,1993,beaumont,forward,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
746,joe myung,coppola,1975,ciudad,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
747,joe myung,coppola,1975,ciudad-*,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
748,yadran mechthild,rayne,1983,south,defender,new york red bulls,brasilia,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
749,graham kukhamay,mccain,1989,barcelona,midfield,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
750,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
751,kamal carolyn,kontos,1981,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
752,yadran mechthild,rayne,1983,south,defender,new york red bulls,brasilia,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
753,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
754,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
755,ayal waeil,haining,1981,wichita,defender,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
756,ichiang hanan,kappner,1993,lyon,goalkeeper,seattle sounders,dortmund,stadio san paolo,2014,aiqun levergood
757,gina kenta,besancenot,1976,mobile,forward,seattle sounders,dortmund,stadio san paolo,2014,aiqun levergood
758,gennadi ciprian,kubicar,1995,madrid,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
759,renganathan sihai,godo,1989,baton,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
760,daisy ryotaro,felciano,1976,milan,midfield,borussia monchengladbach,cardiff,st james  park,2010,jeremy cantu
761,seungwang haym,scanlon,1984,munich,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
762,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
763,sahrah kimon,muluszynski,1991,gainesville,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
764,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
765,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
766,philip sachio,yoccoz,1975,dayton,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
767,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
768,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
769,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
770,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
771,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
772,asis sinisa,hennebert,1986,elko,midfield,juventus,salvador,bmo field,2010,masum kasprzak
773,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
774,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
775,magne chihping,jungst,1990,durban,midfield,juventus,salvador,bmo field,2010,masum kasprzak
776,yoonjoon eila,yannakoudakis,1996,shannon,midfield,new york red bulls,brasilia,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
777,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
778,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
779,bienvenido hussein,benaini,1992,washington,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
780,rahim barton,kawakami,1993,billings,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
781,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
782,tatuo bongki,scofield,1992,birmingham,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
783,dallan yoshioki,nuzman,1990,casper,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
784,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
785,lundy bharathi,remp,1979,elko,forward,new york red bulls,solna,balaidos,2011,jiangling micheaux
786,daisy ryotaro,felciano,1976,milan,midfield,borussia monchengladbach,cardiff,st james  park,2010,jeremy cantu
787,dallas chongkye,timkovsky,1988,panama,forward,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
788,mejar congxiao,farrag,1994,sao,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
789,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
790,petko maogang,usha,1986,nice,defender,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
791,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
792,sarangan sreerama,borgelt,1994,baltimore,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
793,pitro melek,poulin,1975-*,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
794,anke ute,weener,1995,kiev,defender,west ham united f.c.,solna,balaidos,2014,aiqun levergood
795,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
796,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
797,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,fk partizan,orlando,white hart lane,2012,ravindra grnarov
798,guoren igino,hudelmaier,1979,santiago,defender,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
799,anke ute,weener,1995,kiev,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
800,leelanivas domenico,stolovitch,1975,nassau,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
801,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
802,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
803,odysseas iara,batz,1980,athens,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
804,guardian yongjoon,pierro,1994,chattanooga,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
805,daisy ryotaro,felciano,1976,milan,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2010,rashi papadourakis
806,curd jussi,shindo,1998,seattle,forward,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
807,vishwani konrad,dingle,1983,casper,midfield,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
808,yasusi seongyeol,clemm,1997,des,defender,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
809,nedo sudarshan,waldherr,1985,sarasota,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
810,yooichi hemant,valette,1976,amarillo,forward,montpellier hsc,recife,stade velodrome,2013,bernando jesus
811,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
812,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
813,ludomir franziska,hinnebusch,1989,white,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
814,laird capers,aigrain,1990,vail,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
815,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
816,sava lui,schmerl,1977,las,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
817,tayloe erven,gewali,1980,dakar,defender,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
818,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
819,jami waqar,longobardi,1988,aguascalientes,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
820,sahrah kimon,muluszynski,1991,gainesville,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
821,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
822,lorrin kazuki,gabalda,1991,veracruz,forward,juventus,salvador,bmo field,2010,masum kasprzak
823,gururaj emilio,mallorqui,1980,santiago,forward,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
824,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
825,dallan yoshioki,nuzman,1990,casper,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
826,matthey toshihisa,bowhill,1983,colorado,midfield,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
827,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
828,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
829,wendie benson,brunk,1996,ouagadougou,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
830,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2013,atsuyuki jayaprakash
831,theordore zhaoqian,devroye,1991,lexington,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
832,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
833,gururaj emilio,mallorqui,1980,santiago,forward,aik solna-*,mexico city,vicente calderon stadium,2010,shigetomo abbas
834,heiner farahangiz,weatherhead,1979,louisville,midfield,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
835,oryal tohru,mikelsons,1997,zihuatenejo,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
836,sara jea,villalba,1977,cancun,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
837,yadran mechthild,rayne,1983,south,defender,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
838,ernest chiemi,broch,1989,birmingham,defender,west ham united f.c.,solna,balaidos,2014,aiqun levergood
839,magne chihping,jungst,1990,durban,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
840,philip sachio,yoccoz,1975-*,dayton,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
841,tatuo bongki,scofield,1992,birmingham,forward,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
842,afke vlad,tischendorf,1997,worcester,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
843,errol cetin,fabrizio,1978,shreveport,midfield,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
844,hideaki sava,burtschick,1988,guatemala,midfield,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
845,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
846,izak monte,mattison,1992,budapest,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
847,hing seichi,kehrer,1990,conakry,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
848,kamal carolyn,kontos,1981,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
849,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
850,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
851,baoling takehiro,astor,1977,gulfport,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
852,salim uday,buttyan,1986,beaumont,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
853,pierangela sudha,tulley,1986,greensboro,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
854,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
855,oryal tohru,mikelsons,1997,zihuatenejo,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
856,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
857,osten bian,gotoda,1993,wilmington,midfield,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
858,yasusi seongyeol,clemm,1997,des,defender,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
859,yooichi hemant,valette,1976,amarillo,goalkeeper,boavista f.c.,naples,veltins-arena,2014,piera faustini
860,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
861,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
862,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
863,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
864,tatsuro kamaljit,specker,1994,shreveport,forward,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
865,hing seichi,kehrer,1990,conakry,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
866,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
867,devina qutaibah,schloegel,1997,charleston,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
