tid,attribute,correct_val
1090,name,brad zhaofang
1090,surname,dighe
1090,birthyear,1977
1090,birthplace,frankfurt
1090,position,defender
1090,team,a.c. perugia calcio
1090,city,solna
1090,stadium,donbass arena
1090,season,2013
1090,manager,atsufumi comparetto
1091,name,surjatini joohack
1091,surname,spehner
1091,birthyear,1978
1091,birthplace,new
1091,position,midfield
1091,team,borussia monchengladbach
1091,city,cardiff
1091,stadium,st james  park
1091,season,2012
1091,manager,jeremy cantu
1092,name,ramakant elgin
1092,surname,schachter
1092,birthyear,1990
1092,birthplace,sun
1092,position,midfield
1092,team,fc anzhi makhachkala
1092,city,tokyo
1092,stadium,bmo field
1092,season,2013
1092,manager,robert lally
1093,name,ichiang hanan
1093,surname,kappner
1093,birthyear,1993
1093,birthplace,lyon
1093,position,goalkeeper
1093,team,seattle sounders
1093,city,dortmund
1093,stadium,stadio san paolo
1093,season,2011
1093,manager,aiqun levergood
1094,name,behcet liu
1094,surname,tomii
1094,birthyear,1991
1094,birthplace,myrtle
1094,position,defender
1094,team,fc spartak moscow
1094,city,istanbul
1094,stadium,jan breydel stadium
1094,season,2012
1094,manager,olavi gurd
1095,name,leelanivas domenico
1095,surname,stolovitch
1095,birthyear,1975
1095,birthplace,nassau
1095,position,defender
1095,team,p.a.o.k fc
1095,city,brasilia
1095,stadium,king power stadium
1095,season,2012
1095,manager,kazuhiko claybrook
1096,name,iko fujio
1096,surname,ducasse
1096,birthyear,1985
1096,birthplace,dothan
1096,position,defender
1096,team,the new saints f.c.
1096,city,arlington
1096,stadium,parc des princes
1096,season,2012
1096,manager,mayan tautenhahn
1097,name,toshiro ryouichi
1097,surname,nekvinda
1097,birthyear,1976
1097,birthplace,great
1097,position,forward
1097,team,p.a.o.k fc
1097,city,brasilia
1097,stadium,king power stadium
1097,season,2012
1097,manager,xiaomin saoudi
1098,name,abhaya win
1098,surname,senator
1098,birthyear,1978
1098,birthplace,el
1098,position,forward
1098,team,p.a.o.k fc
1098,city,brasilia
1098,stadium,king power stadium
1098,season,2012
1098,manager,xiaomin saoudi
1099,name,mehryar judi
1099,surname,favre
1099,birthyear,1995
1099,birthplace,amarillo
1099,position,midfield
1099,team,boavista f.c.
1099,city,naples
1099,stadium,veltins-arena
1099,season,2014
1099,manager,torsten fedou
1100,name,antonius ard
1100,surname,rikino
1100,birthyear,1975
1100,birthplace,prague
1100,position,defender
1100,team,toronto fc
1100,city,stuttgart
1100,stadium,camp nou
1100,season,2014
1100,manager,kazuhiko claybrook
1101,name,mehryar judi
1101,surname,favre
1101,birthyear,1995
1101,birthplace,amarillo
1101,position,midfield
1101,team,valencia cf
1101,city,montevideo
1101,stadium,constant vanden stock stadium
1101,season,2011
1101,manager,vagan smallwood
1102,name,errol cetin
1102,surname,fabrizio
1102,birthyear,1978
1102,birthplace,shreveport
1102,position,midfield
1102,team,p.a.o.k fc
1102,city,tokyo
1102,stadium,bmo field
1102,season,2012
1102,manager,xiaomin saoudi
1103,name,siranush maris
1103,surname,kameda
1103,birthyear,1982
1103,birthplace,gainesville
1103,position,midfield
1103,team,fc anzhi makhachkala
1103,city,hamburg
1103,stadium,king power stadium
1103,season,2013
1103,manager,robert lally
1104,name,dhabaleswar atilio
1104,surname,rahmat
1104,birthyear,1988
1104,birthplace,newark
1104,position,midfield
1104,team,boavista f.c.
1104,city,naples
1104,stadium,veltins-arena
1104,season,2015
1104,manager,duckyoung padhye
1105,name,anya itaru
1105,surname,ghezal
1105,birthyear,1977
1105,birthplace,orlando
1105,position,defender
1105,team,vfl wolfsburg
1105,city,berlin
1105,stadium,westfalenstadion
1105,season,2011
1105,manager,atsufumi comparetto
1106,name,yatsutaka oivind
1106,surname,lebib
1106,birthyear,1998
1106,birthplace,prague
1106,position,defender
1106,team,aalborg boldspilklub
1106,city,london
1106,stadium,anfield
1106,season,2014
1106,manager,rosangela ketz
1107,name,steinar sathis
1107,surname,brugnano
1107,birthyear,1987
1107,birthplace,tokyo
1107,position,goalkeeper
1107,team,s.c. braga
1107,city,gelsenkirchen
1107,stadium,sporting park
1107,season,2011
1107,manager,anupam oxenboll
1108,name,alfred giovanni
1108,surname,larab
1108,birthyear,1990
1108,birthplace,colorado
1108,position,goalkeeper
1108,team,borussia monchengladbach
1108,city,cardiff
1108,stadium,st james  park
1108,season,2012
1108,manager,jeremy cantu
1109,name,ayal waeil
1109,surname,haining
1109,birthyear,1981
1109,birthplace,wichita
1109,position,goalkeeper
1109,team,a.c. perugia calcio
1109,city,solna
1109,stadium,donbass arena
1109,season,2013
1109,manager,masum kasprzak
1110,name,renganathan sihai
1110,surname,godo
1110,birthyear,1989
1110,birthplace,baton
1110,position,midfield
1110,team,the new saints f.c.
1110,city,arlington
1110,stadium,parc des princes
1110,season,2014
1110,manager,robbert flach
1111,name,graham kukhamay
1111,surname,mccain
1111,birthyear,1989
1111,birthplace,barcelona
1111,position,midfield
1111,team,s.c. braga
1111,city,gelsenkirchen
1111,stadium,sporting park
1111,season,2013
1111,manager,vagan smallwood
1112,name,jianlin guanghui
1112,surname,rudstrom
1112,birthyear,1979
1112,birthplace,des
1112,position,defender
1112,team,s.c. braga
1112,city,gelsenkirchen
1112,stadium,sporting park
1112,season,2011
1112,manager,anupam oxenboll
1113,name,lui sherry
1113,surname,osterloh
1113,birthyear,1983
1113,birthplace,elko
1113,position,goalkeeper
1113,team,s.c. braga
1113,city,gelsenkirchen
1113,stadium,sporting park
1113,season,2014
1113,manager,bernando jesus
1114,name,sahrah kimon
1114,surname,muluszynski
1114,birthyear,1991
1114,birthplace,gainesville
1114,position,goalkeeper
1114,team,wolverhampton wanderers football club
1114,city,glasgow
1114,stadium,emirates stadium
1114,season,2013
1114,manager,sigenobu bodagala
1115,name,cherri toshiaki
1115,surname,musselman
1115,birthyear,1984
1115,birthplace,valdosta
1115,position,goalkeeper
1115,team,the new saints f.c.
1115,city,london
1115,stadium,santiago bernabeu stadium
1115,season,2012
1115,manager,mayan tautenhahn
1116,name,yibei yousong
1116,surname,berthiaume
1116,birthyear,1989
1116,birthplace,prague
1116,position,forward
1116,team,juventus
1116,city,salvador
1116,stadium,bmo field
1116,season,2015
1116,manager,sigenobu bodagala
1117,name,anke ute
1117,surname,weener
1117,birthyear,1995
1117,birthplace,kiev
1117,position,defender
1117,team,juventus
1117,city,salvador
1117,stadium,bmo field
1117,season,2012
1117,manager,ilyoung giese
1118,name,ernest chiemi
1118,surname,broch
1118,birthyear,1989
1118,birthplace,birmingham
1118,position,defender
1118,team,west ham united f.c.
1118,city,solna
1118,stadium,balaidos
1118,season,2013
1118,manager,aiqun levergood
1119,name,gang vivekananda
1119,surname,hofstetter
1119,birthyear,1983
1119,birthplace,mobile
1119,position,midfield
1119,team,acf fiorentina
1119,city,hamburg
1119,stadium,king power stadium
1119,season,2014
1119,manager,aiqun levergood
1120,name,rohan sander
1120,surname,rezende
1120,birthyear,1995
1120,birthplace,providenciales
1120,position,midfield
1120,team,royal antwerp f.c.
1120,city,london
1120,stadium,santiago bernabeu stadium
1120,season,2011
1120,manager,rashi papadourakis
1121,name,andres yahya
1121,surname,wolin
1121,birthyear,1980
1121,birthplace,istanbul
1121,position,goalkeeper
1121,team,sv werder bremen
1121,city,barcelona
1121,stadium,boleyn ground
1121,season,2014
1121,manager,sigenobu bodagala
1122,name,huu shian
1122,surname,abraham
1122,birthyear,1988
1122,birthplace,albuquerque
1122,position,midfield
1122,team,boavista f.c.
1122,city,naples
1122,stadium,veltins-arena
1122,season,2014
1122,manager,piera faustini
1123,name,oryal tohru
1123,surname,mikelsons
1123,birthyear,1997
1123,birthplace,zihuatenejo
1123,position,forward
1123,team,boavista f.c.
1123,city,naples
1123,stadium,veltins-arena
1123,season,2015
1123,manager,duckyoung padhye
1124,name,yerucham yunming
1124,surname,berrebi
1124,birthyear,1990
1124,birthplace,dallas
1124,position,defender
1124,team,wolverhampton wanderers football club
1124,city,glasgow
1124,stadium,emirates stadium
1124,season,2012
1124,manager,zhouhui rubio
1125,name,nalvo shaygan
1125,surname,handschuh
1125,birthyear,1996
1125,birthplace,missoula
1125,position,midfield
1125,team,wolverhampton wanderers football club
1125,city,glasgow
1125,stadium,emirates stadium
1125,season,2013
1125,manager,sigenobu bodagala
1126,name,lorrin kazuki
1126,surname,gabalda
1126,birthyear,1991
1126,birthplace,veracruz
1126,position,midfield
1126,team,delfino pescara 1936
1126,city,orlando
1126,stadium,king power stadium
1126,season,2012
1126,manager,robbert flach
1127,name,felipe gaetano
1127,surname,nurmeev
1127,birthyear,1994
1127,birthplace,windhoek
1127,position,defender
1127,team,clube de regatas do flamengo
1127,city,rio de janeiro
1127,stadium,stadio olimpico
1127,season,2011
1127,manager,xiaolei ronchette
1128,name,ryoichi ilan
1128,surname,togni
1128,birthyear,1992
1128,birthplace,vienna
1128,position,forward
1128,team,west ham united f.c.
1128,city,solna
1128,stadium,balaidos
1128,season,2013
1128,manager,aiqun levergood
1129,name,hongbing kevin
1129,surname,nozaka
1129,birthyear,1977
1129,birthplace,berlin
1129,position,defender
1129,team,s.c. braga
1129,city,gelsenkirchen
1129,stadium,sporting park
1129,season,2013
1129,manager,shyamala gibbs
1130,name,noriyuki audrey
1130,surname,cun
1130,birthyear,1993
1130,birthplace,san
1130,position,midfield
1130,team,s.c. braga
1130,city,gelsenkirchen
1130,stadium,sporting park
1130,season,2014
1130,manager,bernando jesus
1131,name,dallas chongkye
1131,surname,timkovsky
1131,birthyear,1988
1131,birthplace,panama
1131,position,forward
1131,team,wolverhampton wanderers football club
1131,city,glasgow
1131,stadium,emirates stadium
1131,season,2012
1131,manager,zhouhui rubio
1132,name,ezio roslyn
1132,surname,grems
1132,birthyear,1987
1132,birthplace,toronto
1132,position,midfield
1132,team,juventus
1132,city,salvador
1132,stadium,bmo field
1132,season,2010
1132,manager,masum kasprzak
1133,name,ravin shengchang
1133,surname,cucka
1133,birthyear,1990
1133,birthplace,san
1133,position,goalkeeper
1133,team,borussia monchengladbach
1133,city,cardiff
1133,stadium,st james  park
1133,season,2012
1133,manager,jeremy cantu
1134,name,peteris yusuf
1134,surname,maxson
1134,birthyear,1989
1134,birthplace,tokyo
1134,position,midfield
1134,team,acf fiorentina
1134,city,hamburg
1134,stadium,estadio da luz
1134,season,2012
1134,manager,atsuyuki jayaprakash
1135,name,hideaki sava
1135,surname,burtschick
1135,birthyear,1988
1135,birthplace,guatemala
1135,position,midfield
1135,team,sport club internacional
1135,city,montreal
1135,stadium,king power stadium
1135,season,2013
1135,manager,soung alt
1136,name,abhaya win
1136,surname,senator
1136,birthyear,1978
1136,birthplace,el
1136,position,forward
1136,team,p.a.o.k fc
1136,city,brasilia
1136,stadium,king power stadium
1136,season,2012
1136,manager,xiaomin saoudi
1137,name,abdalla susannne
1137,surname,hoare
1137,birthyear,1982
1137,birthplace,gulfport
1137,position,defender
1137,team,sv werder bremen
1137,city,barcelona
1137,stadium,boleyn ground
1137,season,2014
1137,manager,sigenobu bodagala
1138,name,mahmut vyjayanti
1138,surname,dedood
1138,birthyear,1984
1138,birthplace,mobile
1138,position,defender
1138,team,fc bayern munich
1138,city,seattle
1138,stadium,san siro stadium
1138,season,2015
1138,manager,atsufumi comparetto
1139,name,nalvo shaygan
1139,surname,handschuh
1139,birthyear,1996
1139,birthplace,missoula
1139,position,defender
1139,team,boavista f.c.
1139,city,naples
1139,stadium,veltins-arena
1139,season,2015
1139,manager,duckyoung padhye
1140,name,siranush maris
1140,surname,kameda
1140,birthyear,1982
1140,birthplace,gainesville
1140,position,midfield
1140,team,fc anzhi makhachkala
1140,city,hamburg
1140,stadium,king power stadium
1140,season,2013
1140,manager,robert lally
1141,name,jianlin guanghui
1141,surname,rudstrom
1141,birthyear,1979
1141,birthplace,des
1141,position,forward
1141,team,a.c. perugia calcio
1141,city,solna
1141,stadium,donbass arena
1141,season,2014
1141,manager,nabih rios
1142,name,zizette polina
1142,surname,herger
1142,birthyear,1980
1142,birthplace,el
1142,position,midfield
1142,team,acf fiorentina
1142,city,hamburg
1142,stadium,king power stadium
1142,season,2014
1142,manager,aiqun levergood
1143,name,murat luc
1143,surname,kusakabe
1143,birthyear,1993
1143,birthplace,cody
1143,position,forward
1143,team,fc anzhi makhachkala
1143,city,tokyo
1143,stadium,bmo field
1143,season,2013
1143,manager,robert lally
1144,name,bienvenido hussein
1144,surname,benaini
1144,birthyear,1992
1144,birthplace,washington
1144,position,midfield
1144,team,fc bayern munich
1144,city,seattle
1144,stadium,san siro stadium
1144,season,2015
1144,manager,atsufumi comparetto
1145,name,fortune orestes
1145,surname,waack
1145,birthyear,1989
1145,birthplace,cape
1145,position,forward
1145,team,juventus
1145,city,salvador
1145,stadium,bmo field
1145,season,2010
1145,manager,masum kasprzak
1146,name,noriyuki audrey
1146,surname,cun
1146,birthyear,1993
1146,birthplace,san
1146,position,midfield
1146,team,s.c. braga
1146,city,gelsenkirchen
1146,stadium,sporting park
1146,season,2014
1146,manager,bernando jesus
1147,name,graham kukhamay
1147,surname,mccain
1147,birthyear,1989
1147,birthplace,barcelona
1147,position,midfield
1147,team,s.c. braga
1147,city,gelsenkirchen
1147,stadium,sporting park
1147,season,2013
1147,manager,vagan smallwood
1148,name,ayal waeil
1148,surname,haining
1148,birthyear,1981
1148,birthplace,wichita
1148,position,goalkeeper
1148,team,acf fiorentina
1148,city,hamburg
1148,stadium,king power stadium
1148,season,2014
1148,manager,aiqun levergood
1149,name,sarangan sreerama
1149,surname,borgelt
1149,birthyear,1994
1149,birthplace,baltimore
1149,position,midfield
1149,team,valencia cf
1149,city,montevideo
1149,stadium,constant vanden stock stadium
1149,season,2011
1149,manager,veit luks
1150,name,philip sachio
1150,surname,yoccoz
1150,birthyear,1975
1150,birthplace,dayton
1150,position,goalkeeper
1150,team,s.c. braga
1150,city,gelsenkirchen
1150,stadium,sporting park
1150,season,2014
1150,manager,bernando jesus
1151,name,daisy ryotaro
1151,surname,felciano
